,time,1,2,3,4,5,6,7,8,sampling_rate,pkg
133,0.7209568023681641,66.06445,-543.82324,345.62988,12.890625,203.83301,-69.28711,1286.6455,-1353.5156,185.0,133.0
134,0.7259423732757568,1481.6162,-323.0713,-1649.1943,232.83691,133.74023,-124.072266,1624.2188,-1629.8584,185.0,134.0
135,0.7289729118347168,-1650.0,552.68555,-179.66309,127.29492,-191.74805,40.283203,-567.99316,839.50195,186.0,135.0
136,0.7329235076904297,-1278.5889,465.67383,1446.9727,-204.63867,-177.2461,111.987305,-1649.1943,1649.1943,186.0,136.0
137,0.736912727355957,-1649.1943,-315.01465,1644.3604,-122.46094,89.42871,57.20215,665.4785,-857.22656,187.0,137.0
138,0.7428948879241943,1160.9619,-538.1836,-1237.5,171.60645,233.64258,-112.79297,1548.4863,-1567.8223,187.0,138.0
139,0.7468857765197754,1612.1338,156.29883,-1649.1943,241.69922,-71.7041,-29.80957,-1650.0,-1051.3916,187.0,139.0
140,0.7518715858459473,-102.319336,621.97266,1087.6465,-74.12109,-228.00293,111.18164,-1519.4824,1598.4375,187.0,140.0
141,0.7558610439300537,-1649.1943,86.206055,1599.2432,-234.44824,-28.198242,116.82129,-1030.4443,463.25684,187.0,141.0
142,0.760845422744751,328.71094,-540.6006,-49.95117,34.643555,219.14062,-87.81738,1349.4873,-1405.0781,187.0,142.0
143,0.7638399600982666,1512.2314,-247.33887,-1649.1943,248.14453,111.987305,-110.37598,1633.081,-1638.7207,188.0,143.0
144,0.7688257694244385,-1650.0,633.25195,169.99512,107.15332,-195.77637,54.785156,-808.08105,1028.833,188.0,144.0
145,0.7738146781921387,-1403.4668,-82.177734,1488.0615,-290.84473,-130.51758,168.38379,-1649.1943,1649.1943,188.0,145.0
146,0.7778031826019287,-1649.1943,-1383.3252,1649.1943,-198.99902,141.79688,44.311523,622.7783,-837.08496,188.0,146.0
147,0.7817916870117188,1168.2129,-247.33887,-1352.71,263.45215,207.05566,-193.35938,1543.6523,-1566.2109,189.0,147.0
148,0.7857811450958252,1612.1338,1376.0742,-1649.1943,363.3545,-110.37598,-64.453125,1234.2773,-562.3535,189.0,148.0
149,0.7897696495056152,-420.55664,567.1875,971.63086,-158.71582,-209.47266,165.9668,-1592.7979,1649.1943,189.0,149.0
150,0.7937595844268799,-1649.1943,-1063.4766,1584.7412,-406.86035,52.368164,159.52148,-1131.1523,500.31738,190.0,150.0
151,0.7967855930328369,348.04688,-907.17773,-371.41113,78.149414,224.78027,-139.37988,1338.208,-1401.0498,190.0,151.0
152,0.8017373085021973,1513.0371,601.83105,-1649.1943,397.99805,54.785156,-194.9707,1630.6641,-1637.1094,190.0,152.0
153,0.8057293891906738,-1650.0,1359.9609,-307.76367,111.18164,-199.80469,75.73242,-986.9385,1170.6299,191.0,153.0
154,0.8097507953643799,-1485.6445,-414.917,1430.8594,-319.04297,-98.291016,187.71973,-1649.1943,1649.1943,191.0,154.0
155,0.8137075901031494,-1604.8828,-1363.9893,1642.749,-156.29883,168.38379,12.890625,876.5625,-1028.0273,191.0,155.0
156,0.8176953792572021,1279.3945,-23.364258,-1460.669,298.0957,179.66309,-182.08008,1575.0732,-1589.5752,192.0,156.0
157,0.8226814270019531,1626.6357,1501.7578,-1649.1943,340.7959,-134.5459,-64.453125,672.7295,-126.48926,192.0,157.0
158,0.8266713619232178,-688.8428,406.0547,1083.6182,-197.3877,-210.27832,176.44043,-1649.1943,1649.1943,192.0,158.0
159,0.8306601047515869,-1649.1943,-1163.3789,1598.4375,-392.3584,79.76074,154.6875,-547.0459,70.89844,192.0,159.0
160,0.8346498012542725,616.333,-759.7412,-638.08594,124.87793,218.33496,-159.52148,1405.0781,-1452.6123,192.0,160.0
161,0.841630220413208,1546.0693,766.1865,-1649.1943,414.917,12.890625,-182.08008,1639.5264,-1644.3604,192.0,161.0
162,0.8456201553344727,1498.5352,1127.124,229.61426,32.226562,-207.86133,98.291016,-1142.4316,1296.3135,192.0,162.0
163,0.8486118316650391,-1563.794,-555.9082,1495.3125,-344.01855,-82.177734,199.80469,-1649.1943,1649.1943,193.0,163.0
164,0.8526015281677246,-1291.4795,-1372.0459,1623.4131,-111.18164,184.49707,-23.364258,941.0156,-1087.6465,193.0,164.0
165,0.858586311340332,1322.9004,160.32715,-1543.6523,315.01465,153.07617,-186.91406,1582.3242,-1596.8262,193.0,165.0
166,0.8625752925872803,1631.4697,1530.7617,-1649.1943,333.54492,-150.65918,-41.088867,185.30273,252.97852,193.0,166.0
167,0.8655946254730225,-918.45703,250.56152,1202.0508,-254.58984,-191.74805,184.49707,-1649.1943,1649.1943,194.0,167.0
168,0.8695566654205322,-1649.1943,-1244.751,1613.7451,-336.76758,98.291016,132.93457,-107.958984,-269.89746,194.0,168.0
169,0.8745429515838623,813.7207,-641.3086,-847.5586,155.49316,221.55762,-170.80078,1458.252,-1495.3125,194.0,169.0
170,0.8785321712493896,1568.6279,986.1328,-1649.1943,427.00195,-16.918945,-157.10449,1646.7773,-1649.1943,194.0,170.0
171,0.8845186233520508,884.61914,1011.91406,472.11914,-1.6113281,-216.72363,119.23828,-1281.8115,1406.6895,194.0,171.0
172,0.8885078430175781,-1633.8867,-638.8916,1524.3164,-376.24512,-49.95117,193.35938,-1649.1943,1649.1943,194.0,172.0
173,0.8924973011016846,-656.6162,-1311.6211,978.88184,-54.785156,193.35938,-50.756836,1094.0918,-1201.2451,194.0,173.0
174,0.8964865207672119,1397.8271,325.48828,-1620.1904,315.01465,133.74023,-194.9707,1600.8545,-1611.3281,195.0,174.0
175,0.9024717807769775,1641.9434,1539.624,-1446.167,261.03516,-180.46875,-2.4169922,-153.88184,519.6533,195.0,175.0
176,0.9064586162567139,-1082.0068,107.15332,1283.4229,-273.12012,-179.66309,182.88574,-1649.1943,1649.1943,195.0,176.0
177,0.9104487895965576,-1649.1943,-1314.8438,1623.4131,-282.7881,107.958984,125.68359,192.55371,-504.3457,195.0,177.0
178,0.9144384860992432,958.74023,-492.26074,-1052.1973,202.22168,217.5293,-186.1084,1492.0898,-1523.5107,195.0,178.0
179,0.9204580783843994,1586.3525,1164.1846,-1649.1943,437.4756,-54.785156,-124.072266,-1650.0,-1650.0,195.0,179.0
180,0.9234490394592285,373.02246,916.8457,634.8633,-56.396484,-211.88965,136.15723,-1408.3008,1508.2031,196.0,180.0
181,0.9274013042449951,-1649.1943,-736.37695,1543.6523,-410.083,-20.947266,182.88574,-1649.1943,1439.7217,196.0,181.0
182,0.9313910007476807,-295.6787,-1159.3506,438.28125,-14.501953,203.83301,-86.206055,1195.6055,-1285.8398,196.0,182.0
183,0.9373772144317627,1438.916,462.45117,-1649.1943,331.9336,111.987305,-203.83301,1613.7451,-1623.4131,196.0,183.0
